,idx,year,word,pinyin
8613,419,1997,书记,shuji
8614,420,1997,江泽民,jiangzemin
8615,420,1997,中共十五大,zhonggongshiwuda
8616,420,1997,报告,baogao
8617,420,1997,提出,tichu
8618,420,1997,中国,zhongguo
8619,420,1997,年代,niandai
8620,420,1997,裁减,caijian
8621,420,1997,军队,jundui
8622,420,1997,员额,yuane
8623,420,1997,基础,jichu
8624,420,1997,今后,jinhou
8625,420,1997,三年,sannian
8626,420,1997,裁减,caijian
8627,420,1997,军队,jundui
8628,420,1997,员额,yuane
8629,421,1997,黄河,huanghe
8630,421,1997,小浪底,xiaolangdi
8631,421,1997,水利枢纽,shuilishuniu
8632,421,1997,工程,gongcheng
8633,421,1997,成功,chenggong
8634,421,1997,实现,shixian
8635,421,1997,截流,jieliu
8636,422,1997,江泽民,jiangzemin
8637,422,1997,东盟国家,dongmengguojia
8638,422,1997,首脑,shounao
8639,422,1997,马来西亚,malaixiya
8640,422,1997,首都,shoudu
8641,422,1997,吉隆坡,jilongpo
8642,422,1997,签署,qianshu
8643,422,1997,联合声明,lianheshengming
8644,422,1997,确定,queding
8645,422,1997,中国,zhongguo
8646,422,1997,东盟,dongmeng
8647,422,1997,建立,jianli
8648,422,1997,面向,mianxiang
8649,422,1997,世纪,shiji
8650,422,1997,睦邻,mulin
8651,422,1997,互信,huxin
8652,422,1997,伙伴关系,huobanguanxi
8653,423,1998,全国政协,quanguozhengxie
8654,423,1998,九届,jiujie
8655,423,1998,一次,yici
8656,423,1998,会议,huiyi
8657,423,1998,举行,juxing
8658,423,1998,选举,xuanju
8659,423,1998,李瑞环,liruihuan
8660,423,1998,全国政协,quanguozhengxie
8661,423,1998,主席,zhuxi
8662,424,1998,九届全国人大,jiujiequanguorenda
8663,424,1998,一次,yici
8664,424,1998,会议,huiyi
8665,424,1998,举行,juxing
8666,424,1998,批准,pizhun
8667,424,1998,国务院,guowuyuan
8668,424,1998,机构,jigou
8669,424,1998,改革方案,gaigefangan
8670,424,1998,决定,jueding
8671,424,1998,调整,diaozheng
8672,424,1998,减少,jianshao
8673,424,1998,专业,zhuanye
8674,424,1998,经济,jingji
8675,424,1998,部门,bumen
8676,424,1998,加强,jiaqiang
8677,424,1998,宏观调控,hongguandiaokong
8678,424,1998,执法,zhifa
8679,424,1998,监管部门,jianguanbumen
8680,424,1998,国务院,guowuyuan
8681,424,1998,部委,buwei
8682,424,1998,减少,jianshao
8683,424,1998,会议,huiyi
8684,424,1998,选举,xuanju
8685,424,1998,江泽民,jiangzemin
8686,424,1998,国家,guojia
8687,424,1998,主席,zhuxi
8688,424,1998,国家,guojia
8689,424,1998,中央军委,zhongyangjunwei
8690,424,1998,主席,zhuxi
8691,424,1998,胡锦涛,hujintao
8692,424,1998,国家,guojia
8693,424,1998,主席,zhuxi
8694,424,1998,李鹏,lipeng
8695,424,1998,全国人大常委会,quanguorendachangweihui
8696,424,1998,委员长,weiyuanchang
8697,424,1998,决定,jueding
8698,424,1998,朱镕基,zhurongji
8699,424,1998,国务院,guowuyuan
8700,424,1998,总理,zongli
8701,425,1998,中欧,zhongou
8702,425,1998,领导人,lingdaoren
8703,425,1998,举行,juxing
8704,425,1998,首次,shouci
8705,425,1998,会晤,huiwu
8706,425,1998,签署,qianshu
8707,425,1998,联合声明,lianheshengming
8708,425,1998,决定,jueding
8709,425,1998,建立,jianli
8710,425,1998,面向,mianxiang
8711,425,1998,世纪,shiji
8712,425,1998,长期,changqi
8713,425,1998,稳定,wending
8714,425,1998,建设性,jianshexing
8715,425,1998,伙伴关系,huobanguanxi
8716,426,1998,中央军委,zhongyangjunwei
8717,426,1998,决定,jueding
8718,426,1998,组建,zujian
8719,426,1998,中国人民解放军,zhongguorenminjiefangjun
8720,426,1998,总装备部,zongzhuangbeibu
8721,427,1998,国务院,guowuyuan
8722,427,1998,作出,zuochu
8723,427,1998,关于,guanyu
8724,427,1998,进一步,jinyibu
8725,427,1998,深化,shenhua
8726,427,1998,粮食,liangshi
8727,427,1998,流通,liutong
8728,427,1998,体制改革,tizhigaige
8729,427,1998,决定,jueding
8730,427,1998,提出,tichu
8731,427,1998,继续,jixu
8732,427,1998,实行,shixing
8733,427,1998,保护价,baohujia
8734,427,1998,敞开,changkai
8735,427,1998,收购,shougou
8736,427,1998,农民,nongmin
8737,427,1998,余粮,yuliang
8738,427,1998,粮食,liangshi
8739,427,1998,收储,shouchu
8740,427,1998,企业,qiye
8741,427,1998,实行,shixing
8742,427,1998,顺价,shunjia
8743,427,1998,销售,xiaoshou
8744,427,1998,粮食,liangshi
8745,427,1998,收购,shougou
8746,427,1998,资金,zijin
8747,427,1998,封闭,fengbi
8748,427,1998,运行,yunxing
8749,427,1998,三项,sanxiang
8750,427,1998,政策,zhengce
8751,428,1998,中共中央,zhonggongzhongyang
8752,428,1998,国务院,guowuyuan
8753,428,1998,发出,fachu
8754,428,1998,关于,guanyu
8755,428,1998,切实做好,qieshizuohao
8756,428,1998,国有企业,guoyouqiye
8757,428,1998,下岗职工,xiagangzhigong
8758,428,1998,基本,jiben
8759,428,1998,生活,shenghuo
8760,428,1998,保障,baozhang
8761,428,1998,就业,jiuye
8762,428,1998,工作,gongzuo
8763,428,1998,通知,tongzhi
8764,428,1998,提出,tichu
8765,428,1998,当前,dangqian
8766,428,1998,今后,jinhou
8767,428,1998,一个,yige
8768,428,1998,时期,shiqi
8769,428,1998,主要,zhuyao
8770,428,1998,解决,jiejue
8771,428,1998,国有企业,guoyouqiye
8772,428,1998,下岗职工,xiagangzhigong
8773,428,1998,基本,jiben
8774,428,1998,生活,shenghuo
8775,428,1998,保障,baozhang
8776,428,1998,就业,jiuye
8777,428,1998,问题,wenti
8778,428,1998,争取,zhengqu
8779,428,1998,五年,wunian
8780,428,1998,左右,zuoyou
8781,428,1998,时间,shijian
8782,428,1998,初步,chubu
8783,428,1998,建立,jianli
8784,428,1998,适应,shiying
8785,428,1998,社会主义,shehuizhuyi
8786,428,1998,市场,shichang
8787,428,1998,经济体制,jingjitizhi
8788,428,1998,要求,yaoqiu
8789,428,1998,社会保障,shehuibaozhang
8790,428,1998,体系,tixi
8791,428,1998,就业,jiuye
8792,428,1998,机制,jizhi
8793,429,1998,中共中央,zhonggongzhongyang
8794,429,1998,发出,fachu
8795,429,1998,关于,guanyu
8796,429,1998,全党,quandang
8797,429,1998,深入,shenru
8798,429,1998,学习,xuexi
8799,429,1998,邓小平理论,dengxiaopinglilun
8800,429,1998,通知,tongzhi
8801,430,1998,我国,woguo
8802,430,1998,南方,nanfang
8803,430,1998,特别,tebie
8804,430,1998,长江流域,changjiangliuyu
8805,430,1998,北方,beifang
8806,430,1998,嫩江,nenjiang
8807,430,1998,松花江流域,songhuajiangliuyu
8808,430,1998,出现,chuxian
8809,430,1998,历史,lishi
8810,430,1998,罕见,hanjian
8811,430,1998,特大,teda
8812,430,1998,洪灾,hongzai
8813,430,1998,中共中央,zhonggongzhongyang
8814,430,1998,国务院,guowuyuan
8815,430,1998,中央军委,zhongyangjunwei
8816,430,1998,领导,lingdao
8817,430,1998,全党全军,quandangquanjun
8818,430,1998,全国,quanguo
8819,430,1998,人民,renmin
8820,430,1998,团结奋战,tuanjiefenzhan
8821,430,1998,取得,qude
8822,430,1998,抗洪抢险,kanghongqiangxian
8823,430,1998,斗争,douzheng
8824,430,1998,全面,quanmian
8825,430,1998,胜利,shengli
8826,431,1998,国务院,guowuyuan
8827,431,1998,发出,fachu
8828,431,1998,关于,guanyu
8829,431,1998,进一步,jinyibu
8830,431,1998,深化,shenhua
8831,431,1998,城镇,chengzhen
8832,431,1998,住房,zhufang
8833,431,1998,制度,zhidu
8834,431,1998,改革,gaige
8835,431,1998,加快,jiakuai
8836,431,1998,住房,zhufang
8837,431,1998,建设,jianshe
8838,431,1998,通知,tongzhi
8839,431,1998,提出,tichu
8840,431,1998,下半年,xiabannian
8841,431,1998,开始,kaishi
8842,431,1998,全国,quanguo
8843,431,1998,城镇,chengzhen
8844,431,1998,停止,tingzhi
8845,431,1998,住房,zhufang
8846,431,1998,实物,shiwu
8847,431,1998,分配,fenpei
8848,431,1998,逐步,zhubu
8849,431,1998,实行,shixing
8850,431,1998,住房,zhufang
8851,431,1998,分配,fenpei
8852,431,1998,货币化,huobihua
8853,432,1998,国务院,guowuyuan
8854,432,1998,批转,pizhuan
8855,432,1998,公安部,gonganbu
8856,432,1998,关于,guanyu
8857,432,1998,解决,jiejue
8858,432,1998,当前,dangqian
8859,432,1998,户口,hukou
8860,432,1998,管理工作,guanligongzuo
8861,432,1998,几个,jige
8862,432,1998,突出,tuchu
8863,432,1998,问题,wenti
8864,432,1998,意见,yijian
8865,432,1998,确定,queding
8866,432,1998,婴儿,yinger
8867,432,1998,落户,luohu
8868,432,1998,随父,suifu
8869,432,1998,随母,suimu
8870,432,1998,自愿,ziyuan
8871,432,1998,放宽,fangkuan
8872,432,1998,解决,jiejue
8873,432,1998,夫妻,fuqi
8874,432,1998,分居,fenju
8875,432,1998,问题,wenti
8876,432,1998,户口,hukou
8877,432,1998,政策,zhengce
8878,433,1998,中央纪委,zhongyangjiwei
8879,433,1998,中央,zhongyang
8880,433,1998,政法委,zhengfawei
8881,433,1998,召开,zhaokai
8882,433,1998,贯彻,guanche
8883,433,1998,中央,zhongyang
8884,433,1998,关于,guanyu
8885,433,1998,军队,jundui
8886,433,1998,武警部队,wujingbudui
8887,433,1998,政法,zhengfa
8888,433,1998,机关,jiguan
8889,433,1998,不再,buzai
8890,433,1998,从事,congshi
8891,433,1998,经商,jingshang
8892,433,1998,活动,huodong
8893,433,1998,决定,jueding
8894,433,1998,电视电话会议,dianshidianhuahuiyi
8895,434,1998,中国,zhongguo
8896,434,1998,签署,qianshu
8897,434,1998,公民权利,gongminquanli
8898,434,1998,政治权利,zhengzhiquanli
8899,434,1998,国际公约,guojigongyue
8900,435,1998,中共,zhonggong
8901,435,1998,十五届,shiwujie
8902,435,1998,三中全会,sanzhongquanhui
8903,435,1998,召开,zhaokai
8904,435,1998,通过,tongguo
8905,435,1998,中共中央,zhonggongzhongyang
8906,435,1998,关于,guanyu
8907,435,1998,农业,nongye
8908,435,1998,农村,nongcun
8909,435,1998,工作,gongzuo
8910,435,1998,若干,ruogan
8911,435,1998,重大,zhongda
8912,435,1998,问题,wenti
8913,435,1998,决定,jueding
8914,435,1998,强调,qiangdiao
8915,435,1998,必须,bixu
8916,435,1998,长期,changqi
8917,435,1998,坚持,jianchi
8918,435,1998,公有制,gongyouzhi
8919,435,1998,主体,zhuti
8920,435,1998,多种,duozhong
8921,435,1998,所有制,suoyouzhi
8922,435,1998,经济,jingji
8923,435,1998,共同,gongtong
8924,435,1998,发展,fazhan
8925,435,1998,基本,jiben
8926,435,1998,经济,jingji
8927,435,1998,制度,zhidu
8928,435,1998,家庭,jiating
8929,435,1998,承包经营,chengbaojingying
8930,435,1998,基础,jichu
8931,435,1998,统分结合,tongfenjiehe
8932,435,1998,经营,jingying
8933,435,1998,制度,zhidu
8934,435,1998,劳动所得,laodongsuode
8935,435,1998,为主,weizhu
8936,435,1998,生产,shengchan
8937,435,1998,要素,yaosu
8938,435,1998,分配,fenpei
8939,435,1998,相结合,xiangjiehe
8940,435,1998,分配制度,fenpeizhidu
8941,436,1998,中共中央,zhonggongzhongyang
8942,436,1998,发出,fachu
8943,436,1998,关于,guanyu
8944,436,1998,县级,xianji
8945,436,1998,以上,yishang
8946,436,1998,党政,dangzheng
8947,436,1998,领导班子,lingdaobanzi
8948,436,1998,领导,lingdao
8949,436,1998,干部,ganbu
8950,436,1998,深入开展,shenrukaizhan
8951,436,1998,学习,xuexi
8952,436,1998,政治,zhengzhi
8953,436,1998,正气,zhengqi
8954,436,1998,主要,zhuyao
8955,436,1998,内容,neirong
8956,436,1998,党性,dangxing
8957,436,1998,党风,dangfeng
8958,436,1998,教育,jiaoyu
8959,436,1998,意见,yijian
8960,436,1998,三讲,sanjiang
8961,436,1998,教育,jiaoyu
8962,436,1998,由此,youci
8963,436,1998,开始,kaishi
8964,436,1998,年底,niandi
8965,436,1998,基本,jiben
8966,436,1998,结束,jieshu
8967,437,1998,纪念,jinian
8968,437,1998,十一届三中全会,shiyijiesanzhongquanhui
8969,437,1998,召开,zhaokai
8970,437,1998,周年,zhounian
8971,437,1998,大会,dahui
8972,437,1998,举行,juxing
8973,437,1998,江泽民,jiangzemin
8974,437,1998,发表,fabiao
8975,437,1998,讲话,jianghua
8976,437,1998,高度评价,gaodupingjia
8977,437,1998,十一届三中全会,shiyijiesanzhongquanhui
8978,437,1998,伟大,weida
8979,437,1998,历史,lishi
8980,437,1998,意义,yiyi
8981,437,1998,全面,quanmian
8982,437,1998,阐述,chanshu
8983,437,1998,建设,jianshe
8984,437,1998,中国,zhongguo
8985,437,1998,特色,tese
8986,437,1998,社会主义,shehuizhuyi
8987,437,1998,事业,shiye
8988,437,1998,取得,qude
8989,437,1998,巨大成就,judachengjiu
8990,437,1998,主要,zhuyao
8991,437,1998,经验,jingyan
8992,438,1999,中央,zhongyang
8993,438,1999,人口,renkou
8994,438,1999,资源,ziyuan
8995,438,1999,环境,huanjing
8996,438,1999,工作,gongzuo
8997,438,1999,座谈会,zuotanhui
8998,438,1999,召开,zhaokai
8999,438,1999,江泽民,jiangzemin
9000,438,1999,讲话,jianghua
9001,438,1999,指出,zhichu
9002,438,1999,控制,kongzhi
9003,438,1999,人口,renkou
9004,438,1999,增长,zengchang
9005,438,1999,保护,baohu
9006,438,1999,自然资源,ziranziyuan
9007,438,1999,保持良好,baochilianghao
9008,438,1999,生态环境,shengtaihuanjing
9009,438,1999,这是,zheshi
9010,438,1999,根据,genju
9011,438,1999,我国,woguo
9012,438,1999,国情,guoqing
9013,438,1999,长远,changyuan
9014,438,1999,发展,fazhan
9015,438,1999,战略目标,zhanlvemubiao
9016,438,1999,确定,queding
9017,438,1999,基本国策,jibenguoce
9018,439,1999,中共中央,zhonggongzhongyang
9019,439,1999,国务院,guowuyuan
9020,439,1999,作出,zuochu
9021,439,1999,关于,guanyu
9022,439,1999,深化,shenhua
9023,439,1999,教育,jiaoyu
9024,439,1999,改革,gaige
9025,439,1999,全面,quanmian
9026,439,1999,推进,tuijin
9027,439,1999,素质教育,suzhijiaoyu
9028,439,1999,决定,jueding
9029,439,1999,提出,tichu
9030,439,1999,全面,quanmian
9031,439,1999,推进,tuijin
9032,439,1999,素质教育,suzhijiaoyu
9033,439,1999,培养,peiyang
9034,439,1999,适应,shiying
9035,439,1999,世纪,shiji
9036,439,1999,现代化,xiandaihua
9037,439,1999,建设,jianshe
9038,439,1999,需要,xuyao
9039,439,1999,社会主义,shehuizhuyi
9040,439,1999,新人,xinren
9041,440,1999,江泽民,jiangzemin
9042,440,1999,西安,xian
9043,440,1999,主持,zhuchi
9044,440,1999,召开,zhaokai
9045,440,1999,国有企业,guoyouqiye
9046,440,1999,改革,gaige
9047,440,1999,发展,fazhan
9048,440,1999,座谈会,zuotanhui
9049,440,1999,指出,zhichu
9050,440,1999,实施,shishi
9051,440,1999,西部,xibu
9052,440,1999,开发,kaifa
9053,440,1999,一项,yixiang
9054,440,1999,振兴中华,zhenxingzhonghua
9055,440,1999,宏伟,hongwei
9056,440,1999,战略,zhanlve
9057,440,1999,任务,renwu
9058,440,1999,国务院,guowuyuan
9059,440,1999,下发,xiafa
9060,440,1999,关于,guanyu
9061,440,1999,成立,chengli
9062,440,1999,国务院,guowuyuan
9063,440,1999,西部,xibu
9064,440,1999,地区,diqu
9065,440,1999,开发,kaifa
9066,440,1999,领导小组,lingdaoxiaozu
9067,440,1999,决定,jueding
9068,440,1999,国务院,guowuyuan
9069,440,1999,下发,xiafa
9070,440,1999,关于,guanyu
9071,440,1999,实施,shishi
9072,440,1999,西部,xibu
9073,440,1999,开发,kaifa
9074,440,1999,若干,ruogan
9075,440,1999,政策措施,zhengcecuoshi
9076,440,1999,通知,tongzhi
9077,440,1999,提出,tichu
9078,440,1999,增加,zengjia
9079,440,1999,资金投入,zijintouru
9080,440,1999,改善,gaishan
9081,440,1999,投资,touzi
9082,440,1999,环境,huanjing
9083,440,1999,扩大,kuoda
9084,440,1999,对外,duiwai
9085,440,1999,对内,duinei
9086,440,1999,开放,kaifang
9087,440,1999,吸引,xiyin
9088,440,1999,人才,rencai
9089,440,1999,发展,fazhan
9090,440,1999,科技,keji
9091,440,1999,教育,jiaoyu
9092,440,1999,方面,fangmian
9093,440,1999,政策,zhengce
9094,441,1999,中共中央,zhonggongzhongyang
9095,441,1999,国务院,guowuyuan
9096,441,1999,下发,xiafa
9097,441,1999,关于,guanyu
9098,441,1999,加强,jiaqiang
9099,441,1999,技术创新,jizhuchuangxin
9100,441,1999,发展,fazhan
9101,441,1999,高科技,gaokeji
9102,441,1999,实现,shixian
9103,441,1999,产业化,chanyehua
9104,441,1999,决定,jueding
9105,441,1999,日至,rizhi
9106,441,1999,中共中央,zhonggongzhongyang
9107,441,1999,国务院,guowuyuan
9108,441,1999,召开,zhaokai
9109,441,1999,全国,quanguo
9110,441,1999,技术创新,jizhuchuangxin
9111,441,1999,大会,dahui
9112,442,1999,中共中央,zhonggongzhongyang
9113,442,1999,国务院,guowuyuan
9114,442,1999,中央军委,zhongyangjunwei
9115,442,1999,举行,juxing
9116,442,1999,大会,dahui
9117,442,1999,隆重,longzhong
9118,442,1999,表彰,biaozhang
9119,442,1999,研制,yanzhi
9120,442,1999,两弹一星,liangdanyixing
9121,442,1999,作出,zuochu
9122,442,1999,突出贡献,tuchugongxian
9123,442,1999,科技,keji
9124,442,1999,专家,zhuanjia
9125,443,1999,中共,zhonggong
9126,443,1999,十五届,shiwujie
9127,443,1999,四中全会,sizhongquanhui
9128,443,1999,召开,zhaokai
9129,443,1999,通过,tongguo
9130,443,1999,中共中央,zhonggongzhongyang
9131,443,1999,关于,guanyu
9132,443,1999,国有企业,guoyouqiye
9133,443,1999,改革,gaige
9134,443,1999,发展,fazhan
9135,443,1999,若干,ruogan
9136,443,1999,重大,zhongda
9137,443,1999,问题,wenti
9138,443,1999,决定,jueding
9139,443,1999,指出,zhichu
9140,443,1999,战略,zhanlve
9141,443,1999,调整,diaozheng
9142,443,1999,国有,guoyou
9143,443,1999,经济布局,jingjibuju
9144,443,1999,推进,tuijin
9145,443,1999,国有企业,guoyouqiye
9146,443,1999,战略性,zhanlvexing
9147,443,1999,改组,gaizu
9148,443,1999,建立,jianli
9149,443,1999,完善,wanshan
9150,443,1999,现代,xiandai
9151,443,1999,企业,qiye
9152,443,1999,制度,zhidu
9153,443,1999,加强,jiaqiang
9154,443,1999,改善,gaishan
9155,443,1999,企业,qiye
9156,443,1999,管理,guanli
9157,443,1999,提高,tigao
9158,443,1999,国有经济,guoyoujingji
9159,443,1999,控制力,kongzhili
9160,443,1999,国有经济,guoyoujingji
9161,443,1999,关系,guanxi
9162,443,1999,国民经济,guominjingji
9163,443,1999,命脉,mingmai
9164,443,1999,重要,zhongyao
9165,443,1999,行业,xingye
9166,443,1999,关键,guanjian
9167,443,1999,领域,lingyu
9168,443,1999,支配,zhipei
9169,443,1999,地位,diwei
9170,443,1999,全会,quanhui
9171,443,1999,决定,jueding
9172,443,1999,增补,zengbu
9173,443,1999,胡锦涛,hujintao
9174,443,1999,中央军委,zhongyangjunwei
9175,443,1999,主席,zhuxi
9176,444,1999,首都,shoudu
9177,444,1999,举行,juxing
9178,444,1999,庆祝,qingzhu
9179,444,1999,中华人民共和国,zhonghuarenmingongheguo
9180,444,1999,成立,chengli
9181,444,1999,周年,zhounian
9182,444,1999,阅兵,yuebing
9183,444,1999,仪式,yishi
9184,444,1999,群众,qunzhong
9185,444,1999,游行,youxing
9186,444,1999,江泽民,jiangzemin
9187,444,1999,检阅,jianyue
9188,444,1999,受阅,shouyue
9189,444,1999,部队,budui
9190,445,1999,我国,woguo
9191,445,1999,第一艘,diyisao
9192,445,1999,载人,zairen
9193,445,1999,航天,hangtian
9194,445,1999,试验,shiyan
9195,445,1999,飞船,feichuan
9196,445,1999,神舟号,shenzhouhao
9197,445,1999,发射成功,fashechenggong
9198,446,1999,中葡,zhongpu
9199,446,1999,两国政府,liangguozhengfu
9200,446,1999,举行,juxing
9201,446,1999,澳门,aomen
9202,446,1999,政权,zhengquan
9203,446,1999,交接仪式,jiaojieyishi
9204,446,1999,宣告,xuangao
9205,446,1999,中国政府,zhongguozhengfu
9206,446,1999,澳门,aomen
9207,446,1999,恢复,huifu
9208,446,1999,行使主权,xingshizhuquan
9209,446,1999,中华人民共和国澳门特别行政区,zhonghuarenmingongheguoaomentebiexingzhengqu
9210,446,1999,成立,chengli
9211,446,1999,中国,zhongguo
9212,446,1999,国家,guojia
9213,446,1999,主席,zhuxi
9214,446,1999,江泽民,jiangzemin
9215,446,1999,国务院,guowuyuan
9216,446,1999,总理,zongli
9217,446,1999,朱镕基,zhurongji
9218,446,1999,葡萄牙,putaoya
9219,446,1999,总统,zongtong
9220,446,1999,桑帕约,sangpayue
9221,446,1999,总理,zongli
9222,446,1999,特雷斯,teleisi
9223,446,1999,出席,chuxi
9224,446,1999,仪式,yishi
9225,447,1999,全国,quanguo
9226,447,1999,基本,jiben
9227,447,1999,普及,puji
9228,447,1999,九年,jiunian
9229,447,1999,义务教育,yiwujiaoyu
9230,447,1999,基本,jiben
9231,447,1999,扫除,saochu
9232,447,1999,青壮年,qingzhuangnian
9233,447,1999,文盲,wenmang
9234,447,1999,累计,leiji
9235,447,1999,其他,qita
9236,447,1999,县级,xianji
9237,447,1999,行政区划,xingzhengquhua
9238,447,1999,单位,danwei
9239,447,1999,人口,renkou
9240,447,1999,覆盖率,fugailv
9241,448,2000,江泽民,jiangzemin
9242,448,2000,广东,guangdong
9243,448,2000,考察,kaocha
9244,448,2000,工作,gongzuo
9245,448,2000,提出,tichu
9246,448,2000,代表,daibiao
9247,448,2000,中国,zhongguo
9248,448,2000,先进,xianjin
9249,448,2000,生产力,shengchanli
9250,448,2000,发展,fazhan
9251,448,2000,要求,yaoqiu
9252,448,2000,代表,daibiao
9253,448,2000,中国,zhongguo
9254,448,2000,先进,xianjin
9255,448,2000,文化,wenhua
9256,448,2000,前进方向,qianjinfangxiang
9257,448,2000,代表,daibiao
9258,448,2000,中国,zhongguo
9259,448,2000,广大,guangda
9260,448,2000,人民,renmin
9261,448,2000,根本利益,genbenliyi
9262,448,2000,三个代表,sangedaibiao
9263,448,2000,重要,zhongyao
9264,448,2000,思想,sixiang
9265,449,2000,中共中央,zhonggongzhongyang
9266,449,2000,国务院,guowuyuan
9267,449,2000,发出,fachu
9268,449,2000,关于,guanyu
9269,449,2000,进行,jinxing
9270,449,2000,农村税费,nongcunshuifei
9271,449,2000,改革,gaige
9272,449,2000,试点工作,shidiangongzuo
9273,449,2000,通知,tongzhi
9274,450,2000,中共中央,zhonggongzhongyang
9275,450,2000,国务院,guowuyuan
9276,450,2000,发出,fachu
9277,450,2000,关于,guanyu
9278,450,2000,促进,cujin
9279,450,2000,小城镇,xiaochengzhen
9280,450,2000,健康,jiankang
9281,450,2000,发展,fazhan
9282,450,2000,若干意见,ruoganyijian
9283,451,2000,中国体育代表团,zhongguotiyudaibiaotuan
9284,451,2000,澳大利亚,aodaliya
9285,451,2000,悉尼,xini
9286,451,2000,举行,juxing
9287,451,2000,第二十七届,diershiqijie
9288,451,2000,奥运会,aoyunhui
9289,451,2000,获得,huode
9290,451,2000,金牌,jinpai
9291,451,2000,银牌,yinpai
9292,451,2000,铜牌,tongpai
9293,451,2000,名列,minglie
9294,451,2000,金牌榜,jinpaibang
9295,451,2000,奖牌榜,jiangpaibang
9296,451,2000,第三名,disanming
9297,452,2000,中共,zhonggong
9298,452,2000,十五届,shiwujie
9299,452,2000,五中全会,wuzhongquanhui
9300,452,2000,召开,zhaokai
9301,452,2000,通过,tongguo
9302,452,2000,中共中央,zhonggongzhongyang
9303,452,2000,关于,guanyu
9304,452,2000,制定,zhiding
9305,452,2000,国民经济,guominjingji
9306,452,2000,社会,shehui
9307,452,2000,发展,fazhan
9308,452,2000,第十个,dishige
9309,452,2000,五年计划,wunianjihua
9310,452,2000,建议,jianyi
9311,452,2000,指出,zhichu
9312,452,2000,我国,woguo
9313,452,2000,社会主义,shehuizhuyi
9314,452,2000,市场,shichang
9315,452,2000,经济体制,jingjitizhi
9316,452,2000,已经,yijing
9317,452,2000,初步,chubu
9318,452,2000,建立,jianli
9319,452,2000,人民,renmin
9320,452,2000,生活,shenghuo
9321,452,2000,总体,zongti
9322,452,2000,达到,dadao
9323,452,2000,小康水平,xiaokangshuiping
9324,452,2000,新世纪,xinshiji
9325,452,2000,开始,kaishi
9326,452,2000,进入,jinru
9327,452,2000,全面,quanmian
9328,452,2000,建设,jianshe
9329,452,2000,小康社会,xiaokangshehui
9330,452,2000,加快,jiakuai
9331,452,2000,推进,tuijin
9332,452,2000,社会主义,shehuizhuyi
9333,452,2000,现代化,xiandaihua
9334,452,2000,发展,fazhan
9335,452,2000,阶段,jieduan
9336,453,2000,贵州省,guizhousheng
9337,453,2000,洪家,hongjia
9338,453,2000,水电站,shuidianzhan
9339,453,2000,引子,yinzi
9340,453,2000,水电站,shuidianzhan
9341,453,2000,乌江,wujiang
9342,453,2000,水电站,shuidianzhan
9343,453,2000,机工程,jigongcheng
9344,453,2000,同时,tongshi
9345,453,2000,开工,kaigong
9346,453,2000,建设,jianshe
9347,453,2000,标志,biaozhi
9348,453,2000,我国,woguo
9349,453,2000,西电东,xidiandong
9350,453,2000,工程,gongcheng
9351,453,2000,全面,quanmian
9352,453,2000,启动,qidong
9353,454,2000,夏商周,xiashangzhou
9354,454,2000,断代,duandai
9355,454,2000,工程,gongcheng
9356,454,2000,提出,tichu
9357,454,2000,夏商周,xiashangzhou
9358,454,2000,年表,nianbiao
9359,454,2000,正式,zhengshi
9360,454,2000,公布,gongbu
9361,454,2000,我国,woguo
9362,454,2000,历史,lishi
9363,454,2000,纪年,jinian
9364,454,2000,西周,xizhou
9365,454,2000,晚期,wanqi
9366,454,2000,共和元年,gongheyuannian
9367,454,2000,公元前,gongyuanqian
9368,454,2000,向前,xiangqian
9369,454,2000,延伸,yanshen
9370,454,2000,多年,duonian
9371,455,2000,京沪,jinghu
9372,455,2000,高速公路,gaosugonglu
9373,455,2000,北京,beijing
9374,455,2000,上海,shanghai
9375,455,2000,全线贯通,quanxianguantong
9376,455,2000,全长,quanchang
9377,455,2000,公里,gongli
9378,456,2000,国家统计局,guojiatongjiju
9379,456,2000,宣布,xuanbu
9380,456,2000,国内,guonei
9381,456,2000,生产总值,shengchanzongzhi
9382,456,2000,首次,shouci
9383,456,2000,突破,tupo
9384,456,2000,万亿美元,wanyimeiyuan
9385,456,2000,国有,guoyou
9386,456,2000,大中型,dazhongxing
9387,456,2000,企业,qiye
9388,456,2000,改革,gaige
9389,456,2000,三年,sannian
9390,456,2000,脱困,tuokun
9391,456,2000,目标,mubiao
9392,456,2000,基本,jiben
9393,456,2000,实现,shixian
9394,457,2001,中共中央,zhonggongzhongyang
9395,457,2001,国务院,guowuyuan
9396,457,2001,举行,juxing
9397,457,2001,国家,guojia
9398,457,2001,科学技术,kexuejizhu
9399,457,2001,奖励,jiangli
9400,457,2001,大会,dahui
9401,457,2001,授予,shouyu
9402,457,2001,吴文俊,wuwenjun
9403,457,2001,袁隆平,yuanlongping
9404,457,2001,年度,niandu
9405,457,2001,国家,guojia
9406,457,2001,最高,zuigao
9407,457,2001,科学技术,kexuejizhu
9408,457,2001,根据,genju
9409,457,2001,中共中央,zhonggongzhongyang
9410,457,2001,国务院,guowuyuan
9411,457,2001,决定,jueding
9412,457,2001,设立,sheli
9413,457,2001,国家,guojia
9414,457,2001,最高,zuigao
9415,457,2001,科学技术,kexuejizhu
9416,458,2001,首届,shoujie
